scenario,year,housing_adjusted,proj,NafaNum,nafa,arab_female_0,arab_female_5,arab_female_10,arab_female_15,arab_female_20,arab_female_25,arab_female_30,arab_female_35,arab_female_40,arab_female_45,arab_female_50,arab_female_55,arab_female_60,arab_female_65,arab_female_70,arab_female_75,arab_female_80,arab_female Total_,arab_male_0,arab_male_5,arab_male_10,arab_male_15,arab_male_20,arab_male_25,arab_male_30,arab_male_35,arab_male_40,arab_male_45,arab_male_50,arab_male_55,arab_male_60,arab_male_65,arab_male_70,arab_male_75,arab_male_80,arab_male Total_,arab Total,haredi_female_0,haredi_female_5,haredi_female_10,haredi_female_15,haredi_female_20,haredi_female_25,haredi_female_30,haredi_female_35,haredi_female_40,haredi_female_45,haredi_female_50,haredi_female_55,haredi_female_60,haredi_female_65,haredi_female_70,haredi_female_75,haredi_female_80,haredi_female Total_,haredi_male_0,haredi_male_5,haredi_male_10,haredi_male_15,haredi_male_20,haredi_male_25,haredi_male_30,haredi_male_35,haredi_male_40,haredi_male_45,haredi_male_50,haredi_male_55,haredi_male_60,haredi_male_65,haredi_male_70,haredi_male_75,haredi_male_80,haredi_male Total_,haredi Total,jew_not_haredi_female_0,jew_not_haredi_female_5,jew_not_haredi_female_10,jew_not_haredi_female_15,jew_not_haredi_female_20,jew_not_haredi_female_25,jew_not_haredi_female_30,jew_not_haredi_female_35,jew_not_haredi_female_40,jew_not_haredi_female_45,jew_not_haredi_female_50,jew_not_haredi_female_55,jew_not_haredi_female_60,jew_not_haredi_female_65,jew_not_haredi_female_70,jew_not_haredi_female_75,jew_not_haredi_female_80,jew_not_haredi_female Total_,jew_not_haredi_male_0,jew_not_haredi_male_5,jew_not_haredi_male_10,jew_not_haredi_male_15,jew_not_haredi_male_20,jew_not_haredi_male_25,jew_not_haredi_male_30,jew_not_haredi_male_35,jew_not_haredi_male_40,jew_not_haredi_male_45,jew_not_haredi_male_50,jew_not_haredi_male_55,jew_not_haredi_male_60,jew_not_haredi_male_65,jew_not_haredi_male_70,jew_not_haredi_male_75,jew_not_haredi_male_80,jew_not_haredi_male Total_,jew_not_haredi Total,total
low_trends,2030,trends,low,3,Kinneret Nafa,1312.081022,1386.01974,1505.012,1460.228653,1345.90696,1649.493723,1592.181561,1662.365677,1211.533798,1114.971381,1112.262674,994.9968748,923.1220073,745.1650309,542.5758181,417.8002162,353.7338652,19329.451,1405.408894,1472.344479,1523.64707,1509.115994,1416.569964,1628.356002,1784.903428,1785.911196,1496.792671,1299.902738,1219.095898,997.3267267,853.0714854,801.3272953,557.7295235,347.2263941,294.5321601,20393.26192,39722.71292,2005.30282,1802.285429,1628.050572,1202.225462,1009.253702,1006.514275,631.9599376,471.9860469,416.1465199,215.6308109,165.4373681,188.8369502,127.9707385,155.1327905,131.1849542,51.06107837,38.35737124,11247.33683,2128.189771,1912.975226,1728.085866,1267.372454,1058.229784,1048.477781,654.3283848,480.1854478,418.5247675,215.0378198,163.9711835,184.5064367,122.2483771,142.7899139,114.7372568,43.18726521,29.92645563,11712.77419,22960.11102,2612.558438,2746.423133,2951.450976,2943.136292,2706.482597,2196.099112,1938.838215,2190.144051,2016.411749,2154.824136,2209.494122,1952.087595,1804.393277,1725.481487,1768.968441,1652.009984,2179.431427,37748.23503,2763.002284,2910.462246,3194.187018,3040.802017,2960.73793,2394.556867,1966.094946,2293.146367,2228.565149,2122.924319,2221.593313,1945.103962,1741.950162,1601.221238,1632.108112,1446.022943,1663.286084,38125.76496,75873.99999,138556.8239
low_trends,2030,trends,low,4,Izrael Nafa,12422.51234,12823.86588,13634.55226,13186.11996,12367.31515,14343.60349,12915.38445,12509.46249,9370.526473,8067.766669,8798.160848,7949.718246,7138.74538,6174.303854,4291.239721,2974.492239,2652.810732,161620.5802,13172.60964,13609.93924,14503.7583,13941.5178,13050.64395,14705.13224,13965.81476,13122.8913,10133.86989,7781.552196,8923.837373,8190.325811,7094.927564,5815.324129,3852.571057,2639.381262,2135.223861,166639.3204,328259.9006,2684.780029,2430.349423,2226.210699,1643.799678,1282.881678,1296.932264,881.2942393,706.9349042,644.002564,316.0439081,242.6374448,284.5943719,192.6251921,237.8637523,200.47242,79.92137005,56.99937249,15408.34331,2850.644039,2584.082801,2364.585757,1735.847995,1343.97588,1349.716857,912.8494066,718.5985537,642.9643263,311.6510152,238.6954824,274.8039346,181.6511235,218.0255335,175.5964167,67.31170309,45.29160305,16016.29243,31424.63574,8364.87078,9074.620624,9653.702097,9417.814217,8368.70313,6574.861642,6501.882557,7269.743576,7236.698539,7468.22204,7832.632072,7573.448267,6318.874796,5964.388115,6060.800634,5496.37615,7510.470838,126688.1101,8877.948929,9668.071573,10477.77449,10090.20928,9033.421034,6905.792234,6517.499568,7141.391834,7264.912229,7193.643331,7050.133926,6811.17534,5943.929203,5218.162919,5142.007846,4613.067701,5548.133811,123497.2753,250185.3853,609869.9216
low_trends,2030,trends,low,5,Acco Nafa,18266.57653,18868.0812,19238.54135,19342.75797,18829.35311,21715.63628,19525.61916,19202.83066,14904.59545,13244.08325,13593.65513,12686.10069,10853.59779,9430.46385,6210.558528,4481.494327,3716.395764,244110.341,19435.81795,20107.39868,21074.03899,20206.07081,19761.70256,22491.55723,20396.93756,20088.17272,15220.97474,13182.68999,13594.12757,12649.63977,11190.99157,8937.035534,5897.7391,3904.533722,3070.004323,251209.4328,495319.7739,818.8684354,724.1161859,659.0633853,507.1342477,393.1385909,396.8819581,289.4405184,252.3230815,235.0133879,125.2203701,97.52178876,111.4914145,83.14425897,98.9611226,83.75454865,35.1597593,22.41972369,4933.652778,868.8934504,770.1898418,702.0379712,533.5174429,406.7447183,402.0945364,285.4747759,249.2204085,234.2036032,124.2115691,98.37696078,107.7307517,75.59161043,87.3544166,71.69529619,29.94949365,18.27636284,5065.56321,9999.215987,6873.982324,7507.162439,8072.295554,8506.773666,7685.445242,6147.102135,5607.034606,6264.554735,6814.660102,7079.945956,7788.746895,7494.067303,6524.60547,6349.567133,6433.196206,5762.869292,7752.376538,118664.3856,7295.196904,7977.555601,8490.079147,8964.907788,8072.379757,6408.846661,5880.875189,6225.251298,6911.547761,6825.811904,7230.698765,6955.505438,6125.191134,5371.159479,5386.066794,4962.057837,5800.743721,114883.8752,233548.2608,738867.2506
low_trends,2030,trends,low,6,Golan Nafa,881.4083942,906.5515715,945.7833619,1128.815484,1240.936539,1104.303725,1144.182356,1055.907373,865.277781,867.1252022,1067.406428,1043.89365,622.8081565,566.3473811,378.1887268,273.746252,318.007985,14410.69037,935.3627079,962.5047816,1089.381841,1156.818074,1290.668506,1326.05439,1161.802651,1037.031787,863.973405,896.93215,1012.879113,1076.308901,690.6453819,553.4596477,366.9994003,233.4664365,266.7543975,14921.04357,29331.73394,38.04660524,35.68950361,32.2809751,22.77981881,14.81805784,14.54608802,14.31269724,15.6969413,12.73402626,6.998362836,4.736056152,4.151095465,3.217212566,4.22349636,3.166310284,1.03873272,0.559825697,228.9958055,40.06766859,38.14270183,34.63498806,24.42404094,16.14649794,16.01108274,14.72357546,15.0061543,11.77003176,7.072530509,5.158056383,4.520182903,3.666233542,4.120311565,2.924737185,0.896075994,1.087159316,240.372029,469.3678345,982.8910184,1103.814984,1351.178271,1363.558873,1045.636188,752.9074569,687.2993427,801.6043078,808.7829225,885.3798441,802.0844307,647.0200254,540.0372347,516.7876307,521.9843182,461.6700928,361.8464196,13634.48336,1039.247311,1175.042183,1413.836179,1447.584527,1099.796493,977.6841252,769.7873096,775.9435146,812.9973724,835.9701919,792.2508983,603.2037212,532.3137027,480.3122136,439.4331842,427.376931,356.5601063,13979.33996,27613.82333,57414.9251
low_trends,2030,trends,low,7,Haifa Nafa,2769.656173,2970.41424,2682.644245,2791.174673,2672.195369,3105.960532,3843.634657,3049.582328,2992.098958,2456.305502,2362.956256,2205.109305,1949.530774,1739.26613,1244.39563,947.7540708,823.4167303,40606.09557,2921.736499,3158.009266,2997.227323,2888.223603,3123.286453,3265.262796,3762.231656,3303.723388,2829.378759,2444.078776,2471.402711,2232.810598,1887.645439,1642.642577,1213.59201,815.1920884,661.9071273,41618.35107,82224.44664,4938.143663,4277.675323,4078.430966,3889.535023,3033.779035,2368.627984,1699.187568,1240.626359,1338.198248,820.8788005,807.9112882,642.787593,430.2294263,276.489002,480.5423293,316.7213482,215.9464459,30855.7104,5240.141757,4534.060984,4326.261103,4106.765482,3179.558573,2448.872982,1740.190427,1248.257098,1333.943576,807.6935609,793.8806776,623.3795427,404.5572905,249.8035873,421.5501818,269.2632179,167.6846258,31895.86467,62751.57507,14492.09685,15258.67004,15926.37694,15613.97739,15198.31569,14349.11575,13541.9601,14364.0698,15420.11376,16306.42164,15749.26543,15656.54298,13878.60409,14139.00623,14594.2373,14819.32897,24117.20738,263425.3104,15353.45679,16109.65704,16643.11643,16543.92402,15861.92932,14506.47532,13866.42266,14081.87158,15459.80161,16472.92386,15220.7908,14287.62334,12021.35842,11445.21105,11782.47328,11050.76828,16895.05106,247602.8549,511028.1652,656004.1869
low_trends,2030,trends,low,8,Hadera Nafa,9317.378073,9415.640924,9898.346044,9686.560425,9734.269689,10780.65364,9558.737257,8501.708454,6743.189653,5741.633368,6058.790306,5578.120909,4644.608854,4112.909131,2698.191083,1826.194475,1635.61506,115932.5473,9907.709132,10006.03588,10558.94132,9995.057959,9901.986771,11197.95179,10136.669,8879.54955,6549.808303,6040.559827,6136.878298,5958.161425,4968.932199,3970.288802,2557.318054,1520.928557,1208.363196,119495.1401,235427.6874,2420.509968,2208.752803,2127.863954,1855.453515,1324.402966,1032.427031,747.0631073,604.1445191,654.8949787,404.9007262,361.4255667,272.0699692,176.0600088,110.2361116,191.7559189,128.6908382,88.77218615,14709.42417,2570.420366,2344.318778,2255.588714,1954.540607,1388.459468,1073.315626,770.6998141,614.4740891,656.1391041,401.5465707,356.9535147,263.5064776,165.9764456,101.2379031,169.0955882,109.0136079,67.3564625,15262.64314,29972.06731,9750.873431,10822.48771,12538.95596,12291.67853,9773.993661,7907.386818,7846.988896,8909.742812,10078.79402,10482.1273,10118.97819,9469.946183,7270.37384,6428.12043,5899.176987,5071.749651,6580.330749,151241.7052,10353.12866,11477.3851,13462.39242,13016.27741,10230.62248,7972.543044,8066.394706,8689.843031,9269.488911,10053.14592,9326.05322,8553.689916,6927.58869,5824.85432,5325.43233,4261.489356,5165.336653,147975.6662,299217.3713,564617.126
low_trends,2030,trends,low,9,Sharon Nafa,5453.423467,5498.496744,5067.105286,4877.164489,4893.292231,5295.471265,4841.39183,4435.409364,3470.32175,2800.964989,2920.133374,2804.564758,2363.208596,2312.82337,1523.585607,1035.339935,924.4134239,60517.11048,5796.463817,5856.334572,5402.095482,5106.331681,5112.65749,5608.77784,5200.483109,4416.733387,3639.650737,2964.245699,3124.729941,2958.268895,2453.774526,2145.168077,1362.267533,758.6301173,727.1436446,62633.75655,123150.867,3351.300479,2864.331339,2708.764607,1923.560713,1599.947431,1634.513886,1252.181241,1191.126035,953.6352855,806.0346433,769.354723,547.6400088,338.2302283,373.2438605,367.4528476,237.615344,232.3537561,21151.28643,3558.269407,3040.243993,2870.482659,2023.323317,1669.569113,1692.441247,1291.652696,1214.473558,955.1412365,800.3473169,758.6581726,531.5013341,315.9520041,339.0390216,325.6138676,208.3448964,191.562328,21786.61617,42937.9026,12236.07497,12726.90265,13254.73733,14762.13774,13749.54008,10729.14657,10489.12205,11024.23462,11634.19805,12714.26217,13492.9468,13431.71993,11324.20142,10044.99455,9570.645054,9255.899667,13890.39008,204331.1537,12981.98359,13491.30199,13870.15723,15812.03657,14275.12068,11310.33005,10591.7022,10957.05639,11275.35437,11787.71041,12650.47794,12952.01777,10591.08151,9442.137598,8287.565017,7808.866432,10597.71988,198682.6196,403013.7733,569102.543
low_trends,2030,trends,low,10,Ramleh Nafa,2260.828535,2180.483289,2556.719545,2510.41667,2179.110359,2229.154123,2028.20806,1612.309848,1336.153472,1060.217715,1176.93953,983.8909323,826.7491295,655.7216041,418.8219274,303.5313758,304.9933889,24624.2495,2426.294593,2341.24648,2738.973668,2465.98602,2259.017784,2327.507152,2114.37027,1853.113906,1416.650938,1223.974552,1234.616109,1105.04554,942.557005,622.5410092,407.8683436,248.3815065,200.5446769,25928.68955,50552.93906,2747.385009,2389.563932,2211.858708,1477.835695,1203.750293,1242.636348,1024.441211,1001.981314,766.8404031,597.4784073,515.16263,353.4726141,215.0420631,228.6414973,219.7956648,137.9100039,130.4400523,16464.23585,2914.505866,2534.166586,2342.001422,1561.158626,1260.578857,1291.477395,1059.625569,1023.192402,773.8620137,598.0698578,511.1214524,343.9105283,201.278526,207.5385289,191.5492429,116.5051774,100.9125098,17031.45456,33495.69041,11374.75919,11463.31032,12173.18876,13764.32933,12199.35473,9427.971811,9397.636343,9564.693788,9676.161264,10168.97336,10594.75301,10835.31229,8779.453364,7120.597398,6286.810534,5271.242494,6702.003209,164800.5512,12042.69894,12134.36195,12950.89437,14646.7372,12618.25715,9849.543208,9776.156988,9546.086872,9298.730044,9597.189387,9983.167129,10504.5566,8337.048634,7090.759773,6017.24222,4870.702122,5230.800355,164494.9329,329295.4841,413344.1136
low_trends,2030,trends,low,11,Rehovot Nafa,51.27696081,48.43174712,38.72607247,30.40912281,50.80298161,54.78622575,66.41258014,46.22621465,35.70538996,27.83025536,23.33524613,25.33710054,12.94512301,5.885758554,4.623779158,9.840312535,4.986232612,537.5611032,54.84359688,51.85267959,46.67750362,27.68422189,52.83766792,52.58813571,58.58721642,58.18591173,40.89182693,35.72817066,43.14359789,31.25607521,18.85510298,8.074482625,6.399760202,7.235920349,4.928854143,599.7707247,1137.331828,3316.251527,2811.553248,2595.416019,1857.491443,1564.932679,1626.788854,1298.148612,1212.092187,911.0468025,738.0481717,698.2298543,492.2722798,288.9101118,307.9336816,294.6862218,183.9387141,187.4065658,20385.14697,3520.097906,2980.582798,2751.756118,1957.034628,1635.156033,1684.306219,1336.588099,1237.283697,910.3708521,730.4319987,684.9154312,476.0476258,271.6404085,280.7140429,257.4594932,155.8242071,145.6980444,21015.9076,41401.05457,20605.33926,21546.00401,24153.68784,25378.1042,21901.78166,18256.51869,17936.34921,19199.175,20587.28088,21701.24585,21962.86682,20945.89369,16658.73725,14993.87,15146.70975,14903.28392,20522.61612,336399.4642,21859.11183,22811.35666,24907.62718,26257.66635,22795.26943,18500.4701,18030.75719,18996.16363,20145.41146,20508.55908,21118.68992,20015.06482,15501.40079,13390.54896,12576.64335,12147.21784,16069.4064,325631.365,662030.8292,704569.2156
low_trends,2030,trends,low,12,Ashkelon Nafa,87.98708238,73.27643272,46.59632271,51.53359329,48.85927516,78.19123697,66.65175776,52.55276226,35.15720028,34.8147588,24.54768774,26.53499431,23.33738285,14.50649181,8.125237665,5.367543078,3.280349694,681.3201095,92.84770889,77.04833878,56.56928269,57.45622263,52.7415097,105.7816552,68.26901972,52.60499712,57.68961282,55.82980535,90.19319567,75.60900224,43.45513473,29.80603624,17.81918433,4.23719048,3.298454948,941.2563515,1622.576461,10913.79539,9608.74396,8867.524394,6941.720036,5037.051093,5309.216898,4387.425918,3361.551533,2768.353931,1903.227479,2006.173416,1620.589626,887.72387,934.674289,854.1494343,414.8995283,379.6261047,66196.44691,11586.06084,10195.74498,9410.970202,7320.119824,5277.772029,5522.020821,4555.110499,3434.492673,2787.427136,1891.954846,1976.018981,1577.874829,841.9764913,860.0656451,753.7949859,355.0940558,298.5166194,68645.01546,134841.4624,17548.3841,18269.6896,19891.69643,20002.57445,17734.83874,15565.72464,15051.21433,15465.77115,16316.16747,16570.42615,15165.80468,14667.68584,13918.56971,13530.44088,13230.09121,11301.80995,16387.68753,270618.5769,18604.73691,19323.24964,21148.97882,20854.47095,18377.14482,14956.71447,15591.96921,15101.7478,16056.54701,16255.71564,14602.50201,13794.74123,12511.3522,12345.84001,11420.05505,9544.723672,11811.41401,262301.9035,532920.4803,669384.5191
low_trends,2030,trends,low,13,Beer Sheva Nafa,28332.41304,26210.49287,24829.46117,20177.92102,17276.82871,17304.94611,15000.23917,10894.69079,8322.150505,6565.751147,6021.032662,5678.496195,3597.53678,2564.559714,1711.704023,1109.272592,1072.938648,196670.4351,30039.0371,27797.01134,26124.08046,21606.47619,18047.36798,18095.26086,15183.48344,11666.45456,8160.890813,6277.202362,5731.04583,4800.562663,3305.280288,2160.618053,1273.428914,719.4192628,689.6049009,201677.225,398347.6602,7675.749587,6672.46979,5956.594728,4751.07773,3683.993079,3925.506779,3182.582573,2326.19742,1841.470312,1272.227066,1330.566821,1062.855452,579.0514949,601.5850088,546.2142492,259.6779765,235.9105543,45903.73062,8152.75452,7081.281665,6314.004874,5002.055324,3853.941393,4084.220156,3299.471255,2378.899018,1851.530587,1271.249755,1313.67558,1033.840348,548.6002727,552.2924513,480.8260788,222.3089359,186.8308836,47627.7831,93531.51372,16063.25383,16889.3194,18187.20902,18038.66941,17678.71969,15177.50986,13503.11672,13973.93169,14745.95385,14454.5662,13396.71638,12810.9507,11740.45287,10956.63952,10633.86617,9191.908903,12567.71141,240010.4956,17077.63043,17890.29468,19018.5334,19134.47864,18495.3673,15122.58003,14071.97274,13919.75815,15075.34568,14668.82325,12858.5892,12292.01,11013.36227,10091.48022,9337.49854,7924.146592,8829.581142,236821.4523,476831.9479,968711.1218
low_trends,2030,trends,low,14,Petah Tikvah Nafa,2140.992343,2163.64211,2238.233265,1940.528414,1867.844144,2109.825495,1933.501668,1728.101061,1287.341658,1046.299166,1071.297854,1022.964583,845.0085103,671.3126394,457.7027273,281.8500856,297.171169,23103.61689,2262.043821,2291.459631,2280.977441,2056.32286,1964.290118,2211.355832,2082.514451,1852.711812,1308.546099,1051.536337,1128.293977,1140.662095,929.6805565,730.8556217,440.9445911,252.224805,213.7928458,24198.21289,47301.82979,12526.67792,10663.74575,9754.986425,6761.34044,5785.917505,5952.027659,4811.033043,4479.206605,3353.339382,2714.43008,2519.401045,1756.74456,1025.202396,1093.899099,1040.394047,678.0522947,672.0933735,75588.49162,13300.98784,11320.06908,10343.75533,7125.536037,6059.291995,6187.406235,4982.54035,4577.564586,3378.431232,2710.700434,2496.559091,1720.755601,980.2379698,1006.607592,913.3163403,570.8612606,518.2679503,78192.88893,153781.3805,24286.41661,25495.99133,25664.87192,29196.44257,25200.02376,18427.06637,19005.82885,20631.48503,22950.70819,25701.24557,25746.71353,24183.88204,19109.75941,16490.35602,16260.08956,16896.55943,24689.79216,379937.2324,25776.82156,27027.63589,26765.75335,30156.47902,25956.20427,18537.88477,18890.03769,20036.12978,21668.91832,23504.27126,24612.08154,23172.10849,18105.61828,15222.45269,13592.81617,13750.33855,18946.21929,365721.7709,745659.0033,946742.2136
low_trends,2030,trends,low,15,Tel Aviv District,1139.735175,1130.684419,1132.971029,1070.474412,1162.882764,1332.57447,1654.955397,854.8439826,1043.508744,742.5712482,668.2484491,593.5583546,436.4804316,399.3649365,280.3286133,188.8221714,138.6996969,13970.70429,1225.641546,1216.424442,1175.32403,1093.774031,1241.103585,1403.599147,1477.76441,1071.693872,1120.203453,984.1121478,968.7722404,820.9963535,580.0173311,498.4000761,248.2559886,160.6260329,102.6369882,15389.34567,29360.04997,19120.10341,17167.83738,16981.06929,13564.9676,10753.30549,9168.941559,7402.267147,6312.260703,4425.576543,4000.079116,3480.246951,3303.359277,2708.995284,2465.942385,2120.154686,2226.061477,1983.27227,127184.4406,20299.04532,18220.94627,18021.44215,14309.513,11225.68924,9476.196983,7633.02063,6426.229654,4447.990184,3999.793721,3449.007184,3228.972352,2585.478764,2282.848998,1874.229675,1885.405373,1540.563907,130906.3734,258090.814,39266.62783,39270.41817,39284.10409,39692.97322,40098.58282,49259.04325,45603.74664,39888.21363,44966.76011,48040.06473,43597.00453,40762.45265,31521.02169,28971.85269,29015.41708,28978.49989,46994.10034,675210.8834,41659.67784,41619.93491,41173.95922,41775.28333,41358.06613,50636.26162,44356.13249,38882.25896,45152.32989,47915.21648,43300.09014,39726.12091,29597.34175,25566.42198,23642.28152,22635.14406,32931.81987,651928.3411,1327139.224,1614590.088
low_trends,2030,trends,low,16,Yehuda and Shomron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21955.5061,18609.99053,17466.08734,14931.86456,12464.07076,10170.02167,7197.953777,5654.419959,4912.10228,4452.373985,3554.545588,2247.514884,1343.778254,1067.542323,530.8840714,396.2166277,380.507595,127335.3803,23313.80923,19755.67078,18537.92782,15756.35793,13092.26151,10619.59654,7503.67672,5800.390382,4953.725198,4446.142895,3516.951016,2195.490677,1286.780916,987.3777443,464.6156213,332.0020197,290.546097,132853.3231,260188.7034,16591.03724,16462.52505,17470.56223,17279.78434,15884.70078,12062.64032,11385.46148,9756.429554,9969.113191,9051.842344,7955.834213,6810.472336,5307.14711,4544.265903,4306.568921,3154.649192,3721.811823,171714.846,17628.26411,17449.75373,17879.83414,18603.7509,16798.20293,11414.68914,11722.73945,9341.425896,9396.566689,8802.205088,7678.158947,6883.589418,5353.099893,4337.410567,4021.068408,3113.033249,3193.064547,173616.8571,345331.7031,605520.4065
low_trends,2035,trends,low,1,Tzfat Nafa,524.1611326,570.0327582,626.8267441,620.5592392,656.9958803,586.881977,601.4245042,746.2541021,566.0620959,438.4275324,442.5526396,498.2553972,337.8112858,352.973139,313.3940761,169.2738585,195.9927515,8247.879114,568.216351,614.6137513,663.4778037,679.4020207,636.8347374,609.437399,648.8476734,621.2138041,541.6359411,427.5929821,444.5446588,465.2655217,400.7913692,306.8566198,279.5179217,177.8197058,139.4036256,8225.471886,16473.351,3421.653437,3141.72898,2729.192742,2494.560967,1999.607678,1633.395943,1521.262593,1117.877903,922.4772226,791.9136802,430.8954116,342.7210954,389.0916453,262.4783064,306.2558936,245.7576056,135.3532094,21886.22431,3632.597167,3335.320982,2897.378123,2648.075597,2105.238313,1702.896897,1579.030481,1156.870376,939.7977913,793.8779048,426.9939992,336.7813889,374.8436189,245.6923373,275.7503545,209.1518265,106.576949,22766.87411,44653.09842,3259.895245,3309.664809,3372.153828,3509.415288,3789.1354,3629.366914,2678.051364,2448.93481,2565.841869,2588.387188,2547.730542,2611.706986,2393.310206,2257.270692,1967.622659,1906.747064,2855.293705,47690.52857,3452.306877,3504.236019,3574.066832,3772.433722,3960.369559,3661.09061,2655.129764,2469.647957,2554.101341,2736.887394,2477.48616,2435.567823,2192.164409,2083.232548,1754.23264,1736.116002,2401.828605,47420.89826,95111.42683,156237.8763
low_trends,2035,trends,low,2,Jerusalem District,21408.61968,21728.8744,21287.30833,22044.18148,20924.79434,20057.02628,20068.62744,18413.9376,15317.98252,12091.20141,10715.45341,10377.19315,8899.215665,6946.60071,5714.405693,3767.249467,3627.472238,243390.1438,22732.41093,23057.25142,22597.58656,23801.69193,22583.73279,20742.59464,21072.58696,18384.04134,15547.11564,11657.69575,10305.03121,9838.527903,8360.794647,6326.268239,4990.433543,2956.966592,2781.496252,247736.2264,491126.3702,38232.51635,35189.56858,31664.78615,30727.94648,22659.28877,19009.27297,16266.26367,13116.27276,12262.27386,8588.543737,7288.308125,5562.677495,4510.551939,4456.109198,3677.19752,3415.83971,3461.866826,260089.2842,40598.67872,37363.1552,33612.9896,32570.86516,23803.27563,19834.11047,16903.31328,13631.77185,12559.42627,8647.07398,7261.429649,5468.207831,4357.942979,4190.748417,3315.793444,2896.836696,2654.678607,269670.2978,529759.5819,21587.01691,20688.98034,20501.85787,20726.76082,24618.04171,22237.28905,17695.02573,16599.22194,13017.37432,15385.76004,14896.01379,13080.46355,12527.38948,10087.39606,9903.651517,8944.687784,17999.60236,280496.5333,22931.86701,21961.68411,21716.5633,21016.44858,24672.84474,22373.53582,17762.18533,15271.80874,14398.61724,15252.19466,14885.55744,12507.09031,11479.34088,9324.949319,8585.652319,7914.615342,13425.82083,275480.776,555977.3092,1576863.261
low_trends,2035,trends,low,3,Kinneret Nafa,1215.787998,1326.920139,1407.380949,1523.740641,1474.481102,1398.741055,1670.884867,1616.088221,1660.045335,1208.882652,1104.900281,1101.90327,972.4077058,887.2220139,687.6261859,472.4874449,528.8241201,20258.32398,1303.401716,1409.59386,1488.132854,1539.912851,1520.327184,1467.240826,1653.733678,1799.281211,1777.542528,1478.907724,1278.919719,1194.192645,961.4770896,802.093817,716.7059714,462.4661201,422.3360553,21276.26585,41534.58983,2519.223974,2346.099048,2069.698292,1892.651782,1481.220382,1186.567536,1016.553644,661.351605,497.2947748,428.0363204,227.6148443,173.6258857,193.3112119,130.6548318,150.7865862,122.1204239,70.50079936,15167.31194,2673.962143,2490.441671,2195.718295,2008.131469,1560.096467,1240.455707,1054.83588,684.0677683,505.8673875,428.8767044,226.5179955,170.5743096,186.2225977,122.0165335,135.3413852,102.7828761,55.04391781,15840.95311,31008.26505,2656.659147,2740.629814,2811.628915,3050.488436,3007.970466,2489.118842,2119.481343,2027.591746,2260.515456,2075.793139,2208.349057,2226.68362,1962.736511,1765.553049,1654.614439,1619.251809,2644.608544,39321.67433,2809.888662,2904.350492,2969.93584,3287.108853,3118.651796,2648.066534,2218.32016,2037.424305,2340.33263,2248.154818,2165.341267,2209.188606,1918.960819,1661.964722,1490.451403,1429.694741,2073.851294,39531.68694,78853.36127,151396.2162
low_trends,2035,trends,low,4,Izrael Nafa,11638.72191,12528.93889,12867.18459,13626.05746,13037.67706,12234.44096,14256.62897,12898.147,12467.13059,9306.918322,7997.238368,8642.494699,7750.514072,6840.735584,5717.877643,3753.032962,3826.009567,169389.7486,12344.06131,13298.57748,13646.53916,14501.68985,13712.49185,12891.6879,14603.57005,13902.066,13054.8467,10019.61905,7679.29006,8686.232522,7873.157358,6656.365918,5229.134177,3213.819511,3147.198334,174460.3472,343850.0959,3269.96951,3060.462507,2720.359982,2507.740489,1878.658576,1479.87195,1353.624349,929.6327233,732.0509549,651.3388877,324.4732963,251.7837296,288.6874193,195.453973,229.8161213,185.9145851,106.2644725,20166.10353,3472.085638,3253.202959,2890.237173,2662.704188,1980.499331,1541.649751,1403.88717,960.0859421,740.5778967,648.4252937,318.6625264,244.0789404,274.3217158,180.5013637,205.0427387,157.3808276,83.35760967,21016.70106,41182.80459,8249.706334,8790.72435,9227.829903,9755.960547,8899.785467,7433.850633,6698.051114,6869.119299,7458.263857,7293.802725,7470.467994,7809.901333,7469.358274,6187.228736,5703.309059,5551.552941,8832.711976,129701.6245,8755.924432,9366.962793,9811.372148,10584.52328,9506.773058,7820.831801,6858.477228,6824.009938,7263.304941,7271.864464,7159.129059,6977.51986,6636.482372,5688.63325,4853.076258,4532.628192,6673.973949,126585.487,256287.1116,641320.012
